routing,ts,client,client_ip,dns_server,dns_server_ip,domain,query_type,ttl,response_time_ms,cache_hit,source,rcode,is_suspicious
l2_learn,1785385899.206698,mob2,10.8.0.2,root1,10.1.0.1,login.secure.bank,A,180,274.3,False,recursive,NXDOMAIN,False
l2_learn,1785385900.045788,mob1,10.8.0.1,root1,10.1.0.1,login.secure.bank,A,180,0.5,True,cache,NOERROR,False
l2_learn,1785385903.15815,corp1,10.7.0.1,root1,10.1.0.1,game.server.gg,A,15,29.91,False,authoritative,NOERROR,False
l2_learn,1785385903.7517283,home1,10.9.0.1,root1,10.1.0.1,cloud.storage.io,AAAA,120,0.2,True,cache,NOERROR,False
l2_learn,1785385906.5825844,home2,10.9.0.2,root1,10.1.0.1,game.server.gg,A,15,96.71,False,authoritative,NOERROR,False
l2_learn,1785385907.3886335,corp1,10.7.0.1,root1,10.1.0.1,c2.hidden.onion,A,0,0.01,False,authoritative,NOERROR,True
l2_learn,1785385910.9977686,mob1,10.8.0.1,root1,10.1.0.1,social.media.app,A,60,0.32,True,cache,NOERROR,False
l2_learn,1785385912.5636363,corp2,10.7.0.2,root1,10.1.0.1,game.server.gg,A,15,70.23,False,recursive,NOERROR,False
l2_learn,1785385915.050901,home2,10.9.0.2,root1,10.1.0.1,login.secure.bank,A,180,0.16,True,cache,NOERROR,False
l2_learn,1785385917.3721557,corp1,10.7.0.1,root1,10.1.0.1,cloud.storage.io,AAAA,120,299.39,False,authoritative,NOERROR,False
l2_learn,1785385920.9741783,home1,10.9.0.1,root1,10.1.0.1,game.server.gg,A,15,199.14,False,recursive,NOERROR,False
l2_learn,1785385922.2302544,mob1,10.8.0.1,root1,10.1.0.1,malware.bad.evil,A,0,132.97,False,authoritative,NOERROR,True
l2_learn,1785385926.1851437,mob1,10.8.0.1,root1,10.1.0.1,game.server.gg,A,15,214.99,False,recursive,NOERROR,False
l2_learn,1785385928.2326963,home1,10.9.0.1,root1,10.1.0.1,api.service.io,A,120,849.48,False,recursive,NOERROR,False
l2_learn,1785385930.635591,mob2,10.8.0.2,root1,10.1.0.1,video.stream.tv,A,30,1777.13,False,recursive,NOERROR,False
l2_learn,1785385935.2552905,mob2,10.8.0.2,root1,10.1.0.1,game.server.gg,A,15,159.61,False,authoritative,NOERROR,False
l2_learn,1785385936.2083254,home1,10.9.0.1,root1,10.1.0.1,c2.hidden.onion,A,0,0.01,False,authoritative,SERVFAIL,True
l2_learn,1785385937.170632,corp1,10.7.0.1,root1,10.1.0.1,game.server.gg,A,15,39.04,False,authoritative,NOERROR,False
l2_learn,1785385939.366181,corp1,10.7.0.1,root1,10.1.0.1,social.media.app,A,60,2375.18,False,recursive,NOERROR,False
l2_learn,1785385943.3420954,corp1,10.7.0.1,root1,10.1.0.1,social.media.app,A,60,0.16,True,cache,NOERROR,False
l2_learn,1785385946.2722063,corp1,10.7.0.1,root1,10.1.0.1,api.service.io,A,120,29.66,False,authoritative,NOERROR,False
l2_learn,1785385946.80487,mob2,10.8.0.2,root1,10.1.0.1,search.engine.com,A,45,229.52,False,authoritative,NOERROR,False
l2_learn,1785385949.594294,corp2,10.7.0.2,root1,10.1.0.1,cloud.storage.io,AAAA,120,29.92,,authoritative,NOERROR,False
l2_learn,1785385953.0379,mob2,10.8.0.2,root1,10.1.0.1,login.secure.bank,A,180,0.26,True,cache,NOERROR,False
l2_learn,1785385955.0006704,corp2,10.7.0.2,root1,10.1.0.1,example.com,A,300,0.22,True,cache,NOERROR,False
l2_learn,1785385957.4762037,home2,10.9.0.2,root1,10.1.0.1,search.engine.com,A,45,0.03,False,recursive,NOERROR,False
l2_learn,1785385960.230347,home2,10.9.0.2,root1,10.1.0.1,news.portal.org,A,90,1019.95,False,authoritative,NOERROR,False
l2_learn,1785385961.9980962,mob2,10.8.0.2,root1,10.1.0.1,malware.bad.evil,A,0,160.49,False,authoritative,NXDOMAIN,True
l2_learn,1785385964.836994,home1,10.9.0.1,root1,10.1.0.1,malware.bad.evil,A,0,196.09,False,recursive,NOERROR,True
l2_learn,1785385968.6575544,home2,10.9.0.2,root1,10.1.0.1,news.portal.org,A,90,0.34,True,cache,NOERROR,False
l2_learn,1785385972.20307,home1,10.9.0.1,root1,10.1.0.1,video.stream.tv,A,30,4449.76,False,recursive,NOERROR,False
l2_learn,1785385978.0701475,corp2,10.7.0.2,root1,10.1.0.1,example.com,A,300,0.37,True,cache,NOERROR,False
l2_learn,1785385979.810104,home1,10.9.0.1,root1,10.1.0.1,login.secure.bank,A,180,0.49,True,cache,NOERROR,False
l2_learn,1785385980.5322683,mob2,10.8.0.2,root1,10.1.0.1,example.com,A,300,790.93,,recursive,NOERROR,False
l2_learn,1785385984.0951529,home2,10.9.0.2,root1,10.1.0.1,login.secure.bank,A,180,0.22,True,cache,NOERROR,False
l2_learn,1785385987.0437317,corp2,10.7.0.2,root1,10.1.0.1,news.portal.org,A,90,0.01,False,authoritative,NOERROR,False
l2_learn,1785385990.2439566,mob1,10.8.0.1,root1,10.1.0.1,mail.example.com,MX,3600,0.23,True,cache,NOERROR,False
l2_learn,1785385991.3194933,home1,10.9.0.1,root1,10.1.0.1,malware.bad.evil,A,0,1598.85,False,recursive,NXDOMAIN,True
l2_learn,1785385992.9673555,mob2,10.8.0.2,root1,10.1.0.1,malware.bad.evil,A,0,496.36,False,recursive,SERVFAIL,True
l2_learn,1785385996.6690516,mob1,10.8.0.1,root1,10.1.0.1,api.service.io,A,120,131.48,False,authoritative,NOERROR,False
l2_learn,1785385997.642809,mob1,10.8.0.1,root1,10.1.0.1,game.server.gg,A,15,1046.46,False,authoritative,NOERROR,False
l2_learn,1785385999.7973704,home1,10.9.0.1,root1,10.1.0.1,cloud.storage.io,AAAA,120,1013.61,False,authoritative,NOERROR,False
l2_learn,1785386001.6502995,corp1,10.7.0.1,root1,10.1.0.1,api.service.io,A,120,0.48,True,cache,NOERROR,False
l2_learn,1785386005.4723816,mob2,10.8.0.2,root1,10.1.0.1,iot-hub.device.net,A,600,0.5,True,cache,NOERROR,False
l2_learn,1785386009.044404,corp2,10.7.0.2,root1,10.1.0.1,api.service.io,A,120,225.54,False,authoritative,NOERROR,False
l2_learn,1785386009.807374,home2,10.9.0.2,root1,10.1.0.1,login.secure.bank,A,180,0.31,True,cache,NOERROR,False
l2_learn,1785386013.1620796,corp1,10.7.0.1,root1,10.1.0.1,c2.hidden.onion,A,0,163.04,False,recursive,NOERROR,True
l2_learn,1785386014.343787,home2,10.9.0.2,root1,10.1.0.1,login.secure.bank,A,180,0.48,True,cache,NOERROR,False
l2_learn,1785386018.3221068,corp2,10.7.0.2,root1,10.1.0.1,social.media.app,A,60,0.02,,authoritative,NOERROR,False
l2_learn,1785386022.210908,corp1,10.7.0.1,root1,10.1.0.1,c2.hidden.onion,A,0,237.36,False,recursive,NOERROR,True
l2_learn,1785386025.1918707,corp1,10.7.0.1,root1,10.1.0.1,login.secure.bank,A,180,90.1,False,authoritative,NOERROR,False
l2_learn,1785386026.1099007,mob2,10.8.0.2,root1,10.1.0.1,iot-hub.device.net,A,600,0.41,True,cache,NOERROR,False
l2_learn,1785386029.6421766,mob1,10.8.0.1,root1,10.1.0.1,news.portal.org,A,90,0.05,False,recursive,NOERROR,False
l2_learn,1785386032.4998176,home2,10.9.0.2,root1,10.1.0.1,iot-hub.device.net,A,600,0.45,True,cache,NOERROR,False
l2_learn,1785386034.05725,corp2,10.7.0.2,root1,10.1.0.1,game.server.gg,A,15,239.76,False,authoritative,NOERROR,False
l2_learn,1785386036.76338,corp1,10.7.0.1,root1,10.1.0.1,cdn.example.com,CNAME,60,144.09,False,authoritative,NOERROR,False
l2_learn,1785386039.054098,mob2,10.8.0.2,root1,10.1.0.1,login.secure.bank,A,180,0.1,True,cache,NOERROR,False
l2_learn,1785386040.486101,mob1,10.8.0.1,root1,10.1.0.1,news.portal.org,A,90,0.17,True,cache,NOERROR,False
l2_learn,1785386044.2020984,mob1,10.8.0.1,root1,10.1.0.1,game.server.gg,A,15,133.44,False,authoritative,NOERROR,False
l2_learn,1785386047.0143769,home2,10.9.0.2,root1,10.1.0.1,mail.example.com,MX,3600,0.5,True,cache,NOERROR,False
l2_learn,1785386048.8911822,corp2,10.7.0.2,root1,10.1.0.1,cloud.storage.io,AAAA,120,0.1,True,cache,NOERROR,False
l2_learn,1785386051.592904,home1,10.9.0.1,root1,10.1.0.1,social.media.app,A,60,707.81,False,authoritative,NOERROR,False
l2_learn,1785386056.1838572,mob2,10.8.0.2,root1,10.1.0.1,search.engine.com,A,45,0.02,False,authoritative,NOERROR,False
l2_learn,1785386058.4141085,home2,10.9.0.2,root1,10.1.0.1,game.server.gg,A,15,282.93,False,recursive,NOERROR,False
l2_learn,1785386060.9285388,mob2,10.8.0.2,root1,10.1.0.1,iot-hub.device.net,A,600,0.42,True,cache,NOERROR,False
l2_learn,1785386063.5692608,mob2,10.8.0.2,root1,10.1.0.1,c2.hidden.onion,A,0,156.72,False,authoritative,NOERROR,True
l2_learn,1785386066.588422,home1,10.9.0.1,root1,10.1.0.1,api.service.io,A,120,140.48,False,authoritative,NXDOMAIN,False
l2_learn,1785386068.2180996,home2,10.9.0.2,root1,10.1.0.1,example.com,A,300,0.12,True,cache,NOERROR,False
l2_learn,1785386069.271228,mob2,10.8.0.2,root1,10.1.0.1,game.server.gg,A,15,0.01,False,authoritative,NOERROR,False
l2_learn,1785386070.8700202,mob1,10.8.0.1,root1,10.1.0.1,example.com,A,300,0.3,True,cache,NOERROR,False
l2_learn,1785386072.2755764,mob2,10.8.0.2,root1,10.1.0.1,social.media.app,A,60,156.02,False,authoritative,NOERROR,False
l2_learn,1785386075.118204,mob2,10.8.0.2,root1,10.1.0.1,cloud.storage.io,AAAA,120,159.06,False,authoritative,NOERROR,False
l2_learn,1785386077.3380866,mob1,10.8.0.1,root1,10.1.0.1,malware.bad.evil,A,0,0.03,False,recursive,NXDOMAIN,True
l2_learn,1785386079.0533211,home1,10.9.0.1,root1,10.1.0.1,search.engine.com,A,45,84.82,False,authoritative,NOERROR,False
l2_learn,1785386081.5017912,home1,10.9.0.1,root1,10.1.0.1,cloud.storage.io,AAAA,120,0.38,True,cache,NOERROR,False
l2_learn,1785386084.3122292,corp2,10.7.0.2,root1,10.1.0.1,cdn.example.com,CNAME,60,88.87,False,recursive,NOERROR,False
l2_learn,1785386085.706092,home1,10.9.0.1,root1,10.1.0.1,mail.example.com,MX,3600,0.25,True,cache,NOERROR,False
l2_learn,1785386089.3823,mob2,10.8.0.2,root1,10.1.0.1,search.engine.com,A,45,0.29,True,cache,NOERROR,False
l2_learn,1785386091.9452927,corp1,10.7.0.1,root1,10.1.0.1,news.portal.org,A,90,0.03,False,recursive,NOERROR,False
l2_learn,1785386095.7439954,home1,10.9.0.1,root1,10.1.0.1,api.service.io,A,120,0.38,True,cache,NOERROR,False
l2_learn,1785386096.7331831,mob2,10.8.0.2,root1,10.1.0.1,iot-hub.device.net,A,600,0.26,True,cache,NOERROR,False
l2_learn,1785386099.221691,corp1,10.7.0.1,root1,10.1.0.1,cdn.example.com,CNAME,60,0.02,False,authoritative,NOERROR,False
l2_learn,1785386099.8413987,home1,10.9.0.1,root1,10.1.0.1,malware.bad.evil,A,0,468.19,False,recursive,NOERROR,True
l2_learn,1785386102.4540937,corp2,10.7.0.2,root1,10.1.0.1,example.com,A,300,0.41,True,cache,NOERROR,False
l2_learn,1785386105.6388652,corp2,10.7.0.2,root1,10.1.0.1,api.service.io,A,120,0.33,True,cache,NOERROR,False
l2_learn,1785386106.3695076,home2,10.9.0.2,root1,10.1.0.1,game.server.gg,A,15,104.58,False,authoritative,NOERROR,False
l2_learn,1785386107.2580893,home2,10.9.0.2,root1,10.1.0.1,mail.example.com,MX,3600,0.42,True,cache,NOERROR,False
l2_learn,1785386110.5585415,home2,10.9.0.2,root1,10.1.0.1,cdn.example.com,CNAME,60,95.38,False,authoritative,NOERROR,False
l2_learn,1785386111.5350296,home1,10.9.0.1,root1,10.1.0.1,c2.hidden.onion,A,0,202.2,False,authoritative,NXDOMAIN,True
l2_learn,1785386114.0330331,corp1,10.7.0.1,root1,10.1.0.1,video.stream.tv,A,30,0.01,False,authoritative,NOERROR,False
l2_learn,1785386116.282097,mob2,10.8.0.2,root1,10.1.0.1,cdn.example.com,CNAME,60,1741.09,False,recursive,NOERROR,False
l2_learn,1785386121.143895,mob2,10.8.0.2,root1,10.1.0.1,login.secure.bank,A,180,323.94,False,authoritative,NOERROR,False
l2_learn,1785386123.8536303,corp2,10.7.0.2,root1,10.1.0.1,video.stream.tv,A,30,28.03,False,authoritative,NOERROR,False
l2_learn,1785386127.3458996,corp1,10.7.0.1,root1,10.1.0.1,search.engine.com,A,45,29.24,False,authoritative,NOERROR,False
l2_learn,1785386130.927023,mob1,10.8.0.1,root1,10.1.0.1,example.com,A,300,1001.54,False,authoritative,NOERROR,False
l2_learn,1785386133.2001388,home1,10.9.0.1,root1,10.1.0.1,iot-hub.device.net,A,600,0.2,True,cache,NOERROR,False
l2_learn,1785386134.521778,home2,10.9.0.2,root1,10.1.0.1,cloud.storage.io,AAAA,120,278.94,False,authoritative,NOERROR,False
l2_learn,1785386135.970456,corp1,10.7.0.1,root1,10.1.0.1,malware.bad.evil,A,0,24.89,False,authoritative,NXDOMAIN,True
l2_learn,1785386138.285883,mob1,10.8.0.1,root1,10.1.0.1,mail.example.com,MX,3600,0.49,True,cache,NOERROR,False
l2_learn,1785386139.2321951,mob2,10.8.0.2,root1,10.1.0.1,malware.bad.evil,A,0,977.13,False,recursive,SERVFAIL,True
l2_learn,1785386142.996638,mob2,10.8.0.2,root1,10.1.0.1,cloud.storage.io,AAAA,120,0.42,True,cache,NOERROR,False
l2_learn,1785386144.186116,corp1,10.7.0.1,root1,10.1.0.1,login.secure.bank,A,180,0.37,True,cache,NOERROR,False
l2_learn,1785386147.2869587,mob2,10.8.0.2,root1,10.1.0.1,malware.bad.evil,A,0,314.04,False,authoritative,NOERROR,True
l2_learn,1785386150.2301986,home1,10.9.0.1,root1,10.1.0.1,example.com,A,300,0.02,False,authoritative,NOERROR,False
l2_learn,1785386152.1450973,corp2,10.7.0.2,root1,10.1.0.1,mail.example.com,MX,3600,0.34,True,cache,NOERROR,False
l2_learn,1785386155.8439536,home1,10.9.0.1,root1,10.1.0.1,example.com,A,300,0.11,True,cache,NOERROR,False
l2_learn,1785386157.6611226,mob1,10.8.0.1,root1,10.1.0.1,cloud.storage.io,AAAA,120,0.01,False,authoritative,NOERROR,False
l2_learn,1785386160.4539142,corp1,10.7.0.1,root1,10.1.0.1,cloud.storage.io,AAAA,120,0.04,False,recursive,NOERROR,False
l2_learn,1785386162.3260994,home2,10.9.0.2,root1,10.1.0.1,api.service.io,A,120,97.95,False,authoritative,NOERROR,False
l2_learn,1785386166.1370592,home1,10.9.0.1,root1,10.1.0.1,news.portal.org,A,90,86.52,False,authoritative,NOERROR,False
l2_learn,1785386167.5408611,home1,10.9.0.1,root1,10.1.0.1,c2.hidden.onion,A,0,0.01,False,authoritative,NOERROR,True
l2_learn,1785386172.1497972,home1,10.9.0.1,root1,10.1.0.1,game.server.gg,A,15,84.45,False,authoritative,NOERROR,False
l2_learn,1785386174.403414,mob2,10.8.0.2,root1,10.1.0.1,game.server.gg,A,15,1014.44,False,authoritative,NOERROR,False
l2_learn,1785386179.9460833,mob1,10.8.0.1,root1,10.1.0.1,cdn.example.com,CNAME,60,1001.35,False,authoritative,NOERROR,False
l2_learn,1785386183.002113,corp1,10.7.0.1,root1,10.1.0.1,news.portal.org,A,90,44.26,False,authoritative,NOERROR,False
l2_learn,1785386186.1577542,mob2,10.8.0.2,root1,10.1.0.1,login.secure.bank,A,180,0.31,True,cache,NOERROR,False
l2_learn,1785386189.7102764,corp1,10.7.0.1,root1,10.1.0.1,news.portal.org,A,90,0.45,True,cache,NOERROR,False
l2_learn,1785386190.906097,home2,10.9.0.2,root1,10.1.0.1,social.media.app,A,60,1552.66,False,authoritative,NOERROR,False
l2_learn,1785386194.3816912,home2,10.9.0.2,root1,10.1.0.1,iot-hub.device.net,A,600,494.14,False,recursive,NOERROR,False
l2_learn,1785386198.070326,corp1,10.7.0.1,root1,10.1.0.1,malware.bad.evil,A,0,189.66,False,recursive,NOERROR,True
l2_learn,1785386201.1213207,corp2,10.7.0.2,root1,10.1.0.1,social.media.app,A,60,0.01,False,authoritative,NOERROR,False
l2_learn,1785386204.1722946,mob2,10.8.0.2,root1,10.1.0.1,news.portal.org,A,90,397.06,False,recursive,NOERROR,False
l2_learn,1785386206.1821988,mob2,10.8.0.2,root1,10.1.0.1,mail.example.com,MX,3600,1003.05,,authoritative,NOERROR,False
l2_learn,1785386210.394235,corp2,10.7.0.2,root1,10.1.0.1,api.service.io,A,120,31.56,False,authoritative,NOERROR,False
l2_learn,1785386211.992343,mob2,10.8.0.2,root1,10.1.0.1,example.com,A,300,0.31,True,cache,NOERROR,False
l2_learn,1785386214.557483,home2,10.9.0.2,root1,10.1.0.1,mail.example.com,MX,3600,0.3,True,cache,SERVFAIL,False
l2_learn,1785386218.543992,mob2,10.8.0.2,root1,10.1.0.1,video.stream.tv,A,30,0.01,False,authoritative,NOERROR,False
l2_learn,1785386219.5053082,home1,10.9.0.1,root1,10.1.0.1,game.server.gg,A,15,142.24,False,recursive,NOERROR,False
l2_learn,1785386221.954256,home2,10.9.0.2,root1,10.1.0.1,mail.example.com,MX,3600,0.13,True,cache,NOERROR,False
l2_learn,1785386224.8860967,home1,10.9.0.1,root1,10.1.0.1,iot-hub.device.net,A,600,731.71,False,recursive,NOERROR,False
l2_learn,1785386228.8916173,corp2,10.7.0.2,root1,10.1.0.1,example.com,A,300,27.5,False,authoritative,NOERROR,False
l2_learn,1785386229.93987,corp2,10.7.0.2,root1,10.1.0.1,malware.bad.evil,A,0,42.4,,authoritative,NOERROR,True
l2_learn,1785386232.2620857,corp1,10.7.0.1,root1,10.1.0.1,social.media.app,A,60,363.37,False,recursive,NOERROR,False
l2_learn,1785386235.796945,corp1,10.7.0.1,root1,10.1.0.1,malware.bad.evil,A,0,26.03,False,authoritative,NXDOMAIN,True
l2_learn,1785386237.2100844,home1,10.9.0.1,root1,10.1.0.1,game.server.gg,A,15,83.6,False,authoritative,NOERROR,False
l2_learn,1785386238.8681045,corp1,10.7.0.1,root1,10.1.0.1,search.engine.com,A,45,41.76,False,recursive,NOERROR,False
l2_learn,1785386242.06942,home2,10.9.0.2,root1,10.1.0.1,search.engine.com,A,45,107.74,False,authoritative,NOERROR,False
l2_learn,1785386245.386098,home2,10.9.0.2,root1,10.1.0.1,video.stream.tv,A,30,215.9,False,recursive,NOERROR,False
l2_learn,1785386246.569832,corp2,10.7.0.2,root1,10.1.0.1,malware.bad.evil,A,0,432.34,False,authoritative,NOERROR,True
l2_learn,1785386250.8040595,corp1,10.7.0.1,root1,10.1.0.1,search.engine.com,A,45,0.41,True,cache,NOERROR,False
l2_learn,1785386255.4701478,corp1,10.7.0.1,root1,10.1.0.1,social.media.app,A,60,0.42,True,cache,NOERROR,False
l2_learn,1785386256.2120614,corp2,10.7.0.2,root1,10.1.0.1,example.com,A,300,0.11,True,cache,NOERROR,False
l2_learn,1785386256.7193627,home1,10.9.0.1,root1,10.1.0.1,cloud.storage.io,AAAA,120,508.36,False,authoritative,NOERROR,False
l2_learn,1785386261.1970575,home1,10.9.0.1,root1,10.1.0.1,social.media.app,A,60,234.41,False,recursive,NOERROR,False
l2_learn,1785386262.958207,mob1,10.8.0.1,root1,10.1.0.1,game.server.gg,A,15,136.06,False,authoritative,NOERROR,False
l2_learn,1785386264.046348,mob2,10.8.0.2,root1,10.1.0.1,c2.hidden.onion,A,0,0.03,False,recursive,NXDOMAIN,True
l2_learn,1785386266.9492977,home2,10.9.0.2,root1,10.1.0.1,malware.bad.evil,A,0,200.44,False,recursive,NOERROR,True
l2_learn,1785386268.1554992,mob1,10.8.0.1,root1,10.1.0.1,news.portal.org,A,90,0.02,False,recursive,NOERROR,False
l2_learn,1785386271.563723,mob2,10.8.0.2,root1,10.1.0.1,cdn.example.com,CNAME,60,202.47,False,authoritative,NOERROR,False
l2_learn,1785386274.0500994,corp2,10.7.0.2,root1,10.1.0.1,video.stream.tv,A,30,0.02,False,recursive,NOERROR,False
l2_learn,1785386275.3323965,corp1,10.7.0.1,root1,10.1.0.1,news.portal.org,A,90,80.21,False,recursive,NOERROR,False
l2_learn,1785386277.3787773,mob2,10.8.0.2,root1,10.1.0.1,cloud.storage.io,AAAA,120,0.03,False,recursive,NOERROR,False
l2_learn,1785386280.942085,home2,10.9.0.2,root1,10.1.0.1,malware.bad.evil,A,0,163.37,False,recursive,SERVFAIL,True
l2_learn,1785386282.7099488,mob2,10.8.0.2,root1,10.1.0.1,news.portal.org,A,90,0.25,True,cache,SERVFAIL,False
l2_learn,1785386286.4509933,mob1,10.8.0.1,root1,10.1.0.1,video.stream.tv,A,30,127.01,False,authoritative,NOERROR,False
l2_learn,1785386289.9465137,corp2,10.7.0.2,root1,10.1.0.1,cdn.example.com,CNAME,60,27.67,False,authoritative,NOERROR,False
l2_learn,1785386291.9527326,home2,10.9.0.2,root1,10.1.0.1,example.com,A,300,95.41,False,authoritative,NOERROR,False
l2_learn,1785386295.0510097,home2,10.9.0.2,root1,10.1.0.1,example.com,A,300,0.48,True,cache,NOERROR,False
l2_learn,1785386297.7221394,corp1,10.7.0.1,root1,10.1.0.1,mail.example.com,MX,3600,0.48,True,cache,NOERROR,False
l2_learn,1785386301.609067,corp1,10.7.0.1,root1,10.1.0.1,c2.hidden.onion,A,0,31.34,False,authoritative,NXDOMAIN,True
l2_learn,1785386302.2940977,corp2,10.7.0.2,root1,10.1.0.1,c2.hidden.onion,A,0,60.23,False,recursive,NOERROR,True
l2_learn,1785386304.28573,corp1,10.7.0.1,root1,10.1.0.1,mail.example.com,MX,3600,0.26,True,cache,NOERROR,False
l2_learn,1785386306.3653677,mob2,10.8.0.2,root1,10.1.0.1,c2.hidden.onion,A,0,0.01,False,authoritative,SERVFAIL,True
l2_learn,1785386307.5330565,corp1,10.7.0.1,root1,10.1.0.1,game.server.gg,A,15,24.88,False,authoritative,NOERROR,False
l2_learn,1785386309.9626207,mob1,10.8.0.1,root1,10.1.0.1,iot-hub.device.net,A,600,135.48,False,authoritative,NOERROR,False
l2_learn,1785386311.2580965,corp2,10.7.0.2,root1,10.1.0.1,game.server.gg,A,15,28.15,False,authoritative,NOERROR,False
l2_learn,1785386312.0276637,home2,10.9.0.2,root1,10.1.0.1,video.stream.tv,A,30,0.02,False,authoritative,NOERROR,False
l2_learn,1785386314.37818,mob1,10.8.0.1,root1,10.1.0.1,news.portal.org,A,90,0.41,True,cache,NOERROR,False
l2_learn,1785386316.2483866,corp2,10.7.0.2,root1,10.1.0.1,api.service.io,A,120,0.49,True,cache,NOERROR,False
l2_learn,1785386318.8658736,mob2,10.8.0.2,root1,10.1.0.1,social.media.app,A,60,182.44,False,authoritative,NOERROR,False
l2_learn,1785386320.4795043,corp2,10.7.0.2,root1,10.1.0.1,cdn.example.com,CNAME,60,0.26,True,cache,NOERROR,False
l2_learn,1785386322.1901133,home2,10.9.0.2,root1,10.1.0.1,search.engine.com,A,45,256.82,False,recursive,NOERROR,False
l2_learn,1785386323.9583127,corp2,10.7.0.2,root1,10.1.0.1,example.com,A,300,0.39,True,cache,NOERROR,False
l2_learn,1785386327.1398778,corp2,10.7.0.2,root1,10.1.0.1,mail.example.com,MX,3600,0.46,True,cache,NOERROR,False
l2_learn,1785386331.9341776,mob1,10.8.0.1,root1,10.1.0.1,search.engine.com,A,45,127.51,False,authoritative,NOERROR,False
l2_learn,1785386335.6913035,mob1,10.8.0.1,root1,10.1.0.1,social.media.app,A,60,0.01,False,authoritative,NOERROR,False
l2_learn,1785386336.8670049,corp2,10.7.0.2,root1,10.1.0.1,login.secure.bank,A,180,27.5,False,authoritative,NOERROR,False
l2_learn,1785386337.7535298,corp2,10.7.0.2,root1,10.1.0.1,cloud.storage.io,AAAA,120,32.07,False,authoritative,NOERROR,False
l2_learn,1785386341.2521615,corp2,10.7.0.2,root1,10.1.0.1,c2.hidden.onion,A,0,29.04,False,authoritative,SERVFAIL,True
l2_learn,1785386342.2420928,home1,10.9.0.1,root1,10.1.0.1,social.media.app,A,60,83.18,False,authoritative,NOERROR,False
l2_learn,1785386342.8927107,mob2,10.8.0.2,root1,10.1.0.1,game.server.gg,A,15,592.89,False,recursive,NOERROR,False
l2_learn,1785386346.4061005,home1,10.9.0.1,root1,10.1.0.1,social.media.app,A,60,0.47,True,cache,NOERROR,False
l2_learn,1785386348.521471,corp1,10.7.0.1,root1,10.1.0.1,cdn.example.com,CNAME,60,26.28,False,authoritative,NOERROR,False
l2_learn,1785386349.8077571,corp2,10.7.0.2,root1,10.1.0.1,video.stream.tv,A,30,28.24,False,authoritative,NOERROR,False
l2_learn,1785386350.5739856,home1,10.9.0.1,root1,10.1.0.1,c2.hidden.onion,A,0,0.02,False,recursive,NXDOMAIN,True
l2_learn,1785386352.3820918,home1,10.9.0.1,root1,10.1.0.1,game.server.gg,A,15,83.67,False,authoritative,NOERROR,False
l2_learn,1785386353.4142706,mob1,10.8.0.1,root1,10.1.0.1,game.server.gg,A,15,126.97,False,authoritative,NOERROR,False
